Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S265985277,Common Reed Warbler,Acrocephalus scirpaceus,23676,X,FR-PAC,Bouches-du-Rhône,L51234491,plusieurs fois dans merlin mais difficile à distinguer,43.4236083,5.1979839,2025-08-09,,eBird - Casual Observation,,0,,,1
S326947950,Great Reed Warbler,Acrocephalus arundinaceus,23708,X,ES-AN,Cádiz,L63846926,"chemin bien entendu plusieurs fois, Gilles vu sourcils",36.6129266,-6.0542664,2026-04-25,,eBird - Casual Observation,,0,,,1
S328303147,Savi's Warbler,Locustella luscinioides,23801,X,ES-AN,Huelva,L64122622,"El Rocío, Andalucía, ES",37.1304994,-6.4864825,2026-04-27,,eBird - Casual Observation,,0,,,1
S265975168,Bank Swallow,Riparia riparia,24051,X,FR-PAC,Bouches-du-Rhône,L51230920,réveil lendemain départ Hannah,43.422532,5.1984614,2025-08-09,,eBird - Casual Observation,,0,,,1
S327215276,Eurasian Crag-Martin,Ptyonoprogne rupestris,24142,X,ES-AN,Cádiz,L63899875,arrêt voiture devant falaise brune yeux sur la queue,36.7572136,-5.3610487,2026-04-25,,eBird - Casual Observation,,0,,,1
S231874865,Barn Swallow,Hirundo rustica,24187,X,BE-WAL,Luxembourg,L43888972,Ronzon avec <3,50.2357368,5.5087194,2025-05-02,,eBird - Casual Observation,,0,,,1
S235364165,Western House-Martin,Delichon urbicum,24214,X,BE-WAL,Namur,L44532228,excursion Belgique,50.090786,4.6816444,2025-05-10,,eBird - Casual Observation,,0,,,1
S326862520,European Red-rumped Swallow,Cecropis rufula,24230,X,ES-AN,Cádiz,L63827484,rouge arrière blanc étang Maelys Pablo Gilles,36.6419818,-6.2307927,2026-04-25,,eBird - Casual Observation,,0,,,1
S322321556,Common Bulbul,Pycnonotus barbatus,24720,X,MA-11,,L62922666,Pablo et Gilles et pas Merlin,31.6248093,-7.9885898,2026-04-16,,eBird - Casual Observation,,0,,,1
S327162673,Western Bonelli's Warbler,Phylloscopus bonelli,24793,X,ES-AN,Cádiz,L63888334,vu dans l'arbre,36.7497559,-5.3950396,2026-04-25,,eBird - Casual Observation,,0,,,1
S267736204,Willow Warbler,Phylloscopus trochilus,24843,X,FR-GES,Marne,L51631984,avec Vince le matin,48.5690233,4.7043046,2025-08-17,,eBird - Casual Observation,,0,,,1
S211458419,Common Chiffchaff,Phylloscopus collybita,24853,X,BE-WAL,Luxembourg,L39864812,Ronzon,50.2249374,5.5210991,2025-02-01,,eBird - Casual Observation,,0,,,1
S206867058,Common Chiffchaff,Phylloscopus collybita,24853,X,ES-AS,,L38925623,chemin rio,43.4153404,-4.7558227,2024-12-28,,eBird - Casual Observation,,0,,,1
S326504164,Iberian Chiffchaff,Phylloscopus ibericus,24864,X,ES-AN,Cádiz,L63753474,1er arrêt fourré jaune,36.0762105,-5.427461,2026-04-24,,eBird - Casual Observation,,0,,,1
S234550529,Cetti's Warbler,Cettia cetti,25107,X,BE-VLG,Oost-Vlaanderen,L44381605,excursion Belgique,51.1630135,4.3141904,2025-05-08,,eBird - Casual Observation,,0,,,1
S211460112,Long-tailed Tit,Aegithalos caudatus,25209,X,BE-WAL,Luxembourg,L39865239,Ronzon,50.2249374,5.5210991,2025-02-01,,eBird - Casual Observation,,0,,,1
S227312064,Eurasian Blackcap,Sylvia atricapilla,25267,X,BE-BRU,,L43008906,friche Josaphat,50.862812,4.3950305,2025-04-20,,eBird - Casual Observation,,0,,,1
S235325754,Garden Warbler,Sylvia borin,25273,X,BE-WAL,Hainaut,L44523846,teril excursion,50.4188499,4.4336834,2025-05-10,,eBird - Casual Observation,,0,,,1
S326502946,Sardinian Warbler,Curruca melanocephala,25351,X,ES-AN,Cádiz,L63753231,"1er arrêt dans les fourrés, reflex",36.0762311,-5.4275529,2026-04-24,,eBird - Casual Observation,,0,,,1
S227335830,Greater Whitethroat,Curruca communis,25364,X,BE-BRU,,L43013527,friche Josaphat,50.864109,4.3955646,2025-04-20,,eBird - Casual Observation,,0,,,1
S211458956,Goldcrest,Regulus regulus,26856,X,BE-WAL,Luxembourg,L39864812,Ronzon,50.2249374,5.5210991,2025-02-01,,eBird - Casual Observation,,0,,,1
S266225626,Common Firecrest,Regulus ignicapilla,26875,X,FR-OCC,Gard,L51292521,première nuit camping potes frisbee,43.5809021,4.2578001,2025-08-10,,eBird - Casual Observation,,0,,,1
S212044631,Eurasian Nuthatch,Sitta europaea,26966,X,BE-WAL,Luxembourg,L39984816,Ronzon,50.2277145,5.5201193,2025-02-05,,eBird - Casual Observation,,0,,,1
S320506787,Eurasian Treecreeper,Certhia familiaris,27010,X,BE-WAL,Luxembourg,L62579034,balade Chiny,49.7378502,5.3245406,2026-04-12,,eBird - Casual Observation,,0,,,1
S211458277,Short-toed Treecreeper,Certhia brachydactyla,27044,X,BE-WAL,Luxembourg,L39864812,Ronzon,50.2249374,5.5210991,2025-02-01,,eBird - Casual Observation,,0,,,1
S211458382,Short-toed Treecreeper,Certhia brachydactyla,27044,X,BE-WAL,Luxembourg,L39864812,Ronzon,50.2249374,5.5210991,2025-02-01,,eBird - Casual Observation,,0,,,1
S206725694,Eurasian Wren,Troglodytes troglodytes,27258,X,ES-AS,,L38892698,bufones de pria,43.4535637,-4.9700494,2024-12-27,,eBird - Casual Observation,,0,,,1
S231872445,European Starling,Sturnus vulgaris,27813,X,BE-WAL,Luxembourg,L43888346,Ronzon cour intérieure,50.2327843,5.509707,2025-05-02,,eBird - Casual Observation,,0,,,1
S325099171,Spotless Starling,Sturnus unicolor,27826,X,MA-13,,L63487564,balade vers oued,30.5681324,-8.4782286,2026-04-21,,eBird - Casual Observation,,0,,,1
S215010571,Mistle Thrush,Turdus viscivorus,28429,X,BE-WAL,Liège,L40536034,hautes fagnes,50.6384277,6.1332998,2025-02-23,,eBird - Casual Observation,,0,,,1
S216615582,Song Thrush,Turdus philomelos,28433,X,BE-BRU,,L40849274,abbaye cambre ULB,50.8184287,4.3760595,2025-03-04,,eBird - Casual Observation,,0,,,1
S211474359,Eurasian Blackbird,Turdus merula,28500,X,BE-WAL,Luxembourg,L39867998,Ronzon,50.2257195,5.5158086,2025-02-01,,eBird - Casual Observation,,0,,,1
S266503945,Spotted Flycatcher,Muscicapa striata,28818,X,FR-OCC,Aveyron,L51355907,matin camping zapa,44.6155357,2.5811396,2025-08-11,,eBird - Casual Observation,,0,,,1
S324276829,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,28964,X,MA-13,,L63319117,sur le fil électrique Gilles proche du rossignol,31.0762138,-6.5793157,2026-04-19,,eBird - Casual Observation,,0,,,1
S206402822,European Robin,Erithacus rubecula,29253,X,ES-AS,,L38816940,camino san pedro,43.4241735,-4.757051,2024-12-24,,eBird - Casual Observation,,0,,,1
S207003252,European Robin,Erithacus rubecula,29253,X,ES-AS,,L38957743,llanes,43.4211464,-4.756216,2024-12-29,,eBird - Casual Observation,,0,,,1
S323576169,Common Nightingale,Luscinia megarhynchos,29393,X,MA-13,,L63164587,excursion source,31.2710438,-7.4166007,2026-04-18,,eBird - Casual Observation,,0,,,1
S323576480,Common Nightingale,Luscinia megarhynchos,29393,X,MA-13,,L63164681,excursion source,31.2710438,-7.4166007,2026-04-18,,eBird - Casual Observation,,0,,,1
S231873078,Common Redstart,Phoenicurus phoenicurus,29609,X,BE-WAL,Luxembourg,L39897650,Ronzon,50.2357216,5.5091076,2025-05-02,,eBird - Casual Observation,,0,,,1
S206401285,Black Redstart,Phoenicurus ochruros,29617,X,ES-AS,,L38816621,camino san pedro,43.4204568,-4.7500157,2024-12-24,,eBird - Casual Observation,,0,,,1
S327262125,Blue Rock-Thrush,Monticola solitarius,29652,X,ES-AN,Cádiz,L63910439,"entendu puis vu, un peu bleu",36.7572876,-5.3608051,2026-04-25,,eBird - Casual Observation,,0,,,1
S327769455,Whinchat,Saxicola rubetra,29666,X,ES-AN,Sevilla,L64015836,en voiture sourcil gilles,37.3236324,-5.1635642,2026-04-26,,eBird - Casual Observation,,0,,,1
S269124096,European Stonechat,Saxicola rubicola,29673,X,FR-HDF,Pas-de-Calais,L51944686,première coche jumelle ambleteuse H 7h30,50.8116684,1.6074077,2025-08-24,,eBird - Casual Observation,,0,,,1
S328445986,Northern Wheatear,Oenanthe oenanthe,29783,X,ES-AN,Sevilla,L64148307,sur le pont 189 égalisation !,37.1783502,-6.2549205,2026-04-27,,eBird - Casual Observation,,0,,,1
S327263865,Western Black-eared Wheatear,Oenanthe hispanica,29803,X,ES-AN,Cádiz,L63910855,furtif plumage nuptial bien marqué,36.7576137,-5.3599454,2026-04-25,,eBird - Casual Observation,,0,,,1
S324142057,Black Wheatear,Oenanthe leucura,29854,X,MA-13,,L63289231,oasis après mangé Hannah Pablo pilone,31.0757275,-6.5724158,2026-04-19,,eBird - Casual Observation,,0,,,1
S323918320,White-crowned Wheatear,Oenanthe leucopyga,29858,X,MA-13,,L63241672,hôtel ouarzazate,30.9283106,-6.9244535,2026-04-19,,eBird - Casual Observation,,0,,,1
S213788557,Dunnock,Prunella modularis,31515,X,BE-VLG,West-Vlaanderen,L40306563,Ostende,51.2350273,2.920012,2025-02-16,,eBird - Casual Observation,,0,,,1
S211460158,House Sparrow,Passer domesticus,31534,X,BE-WAL,Luxembourg,L39865239,Ronzon,50.2249374,5.5210991,2025-02-01,,eBird - Casual Observation,,0,,,1
S206726683,House Sparrow,Passer domesticus,31534,X,ES-AS,,L38892950,bufones de pria,43.4537888,-4.9796581,2024-12-27,,eBird - Casual Observation,,0,,,1
S206874280,Italian Sparrow,Passer italiae,31549,X,ES-AS,,L38927036,playa de toro,43.4161258,-4.7442721,2024-12-28,,eBird - Casual Observation,,0,,,1
S327545458,Spanish Sparrow,Passer hispaniolensis,31552,X,ES-AN,Sevilla,L63971320,"tête brune, grande bavette",37.3266246,-5.2094655,2026-04-26,,eBird - Casual Observation,,0,,,1
S272118514,Eurasian Tree Sparrow,Passer montanus,31603,X,BE-WAL,Hainaut,L52574438,"fin weekend avec H, entendu",50.4609503,3.6780311,2025-09-08,,eBird - Casual Observation,,0,,,1
S320523234,Gray Wagtail,Motacilla cinerea,31678,X,BE-WAL,Luxembourg,L62582042,long du ruisseau pic nique post thèse,49.7433281,5.32162,2026-04-12,,eBird - Casual Observation,,0,,,1
S265992948,Western Yellow Wagtail,Motacilla flava,31682,X,FR-PAC,Bouches-du-Rhône,L51236392,a côté des flamant,43.4189301,5.1754289,2025-08-09,,eBird - Casual Observation,,0,,,1
S206400235,White Wagtail,Motacilla alba,31720,X,ES-AS,,L38816330,"Llanes, ES",43.4230758,-4.754192,2024-12-24,,eBird - Casual Observation,,0,,,1
S206726243,White Wagtail,Motacilla alba,31720,X,ES-AS,,L38892849,bufones de pria,43.4533539,-4.9771686,2024-12-27,,eBird - Casual Observation,,0,,,1
S206866953,Meadow Pipit,Anthus pratensis,31853,X,ES-AS,,L38925623,chemin rio,43.4153404,-4.7558227,2024-12-28,,eBird - Casual Observation,,0,,,1
S206399838,Water Pipit,Anthus spinoletta,31871,X,ES-AS,,L38816330,"Llanes, ES",43.4230758,-4.754192,2024-12-24,,eBird - Casual Observation,,0,,,1
S211791478,Common Chaffinch,Fringilla coelebs,31948,X,BE-WAL,Luxembourg,L39897650,Ronzon,50.2357216,5.5091076,2025-02-03,,eBird - Casual Observation,,0,,,1
S211791563,Hawfinch,Coccothraustes coccothraustes,32091,X,BE-WAL,Luxembourg,L39897650,Ronzon,50.2357216,5.5091076,2025-02-03,,eBird - Casual Observation,,0,,,1
S211791465,Eurasian Bullfinch,Pyrrhula pyrrhula,32251,X,BE-WAL,Luxembourg,L39897650,Ronzon,50.2357216,5.5091076,2025-02-03,,eBird - Casual Observation,,0,,,1
S319989657,European Greenfinch,Chloris chloris,32336,X,BE-WAL,Luxembourg,L62466574,Lacuisine 1er matin,49.7136688,5.3201208,2026-04-11,,eBird - Casual Observation,,0,,,1
S267660258,Eurasian Linnet,Linaria cannabina,32472,X,FR-GES,Marne,L51611942,avec Vince,48.5693817,4.704206,2025-08-16,,eBird - Casual Observation,,0,,,1
S265341496,European Goldfinch,Carduelis carduelis,32552,X,SI-013,,L51086831,camping post membrain,45.7577782,14.4227839,2025-08-06,,eBird - Casual Observation,,0,,,1
S324155500,European Serin,Serinus serinus,32572,X,MA-13,,L63291931,oasis vu Hannah !,31.0756401,-6.5720833,2026-04-19,,eBird - Casual Observation,,0,,,1
S214786903,Eurasian Siskin,Spinus spinus,32594,X,DE-NW,Städteregion Aachen,L40488048,balade avant thermes Roetgen,50.6517601,6.189271,2025-02-22,,eBird - Casual Observation,,0,,,1
S327301474,Corn Bunting,Emberiza calandra,32702,X,ES-AN,Málaga,L63919408,"Cañete la Real, Andalucía, ES",36.9083903,-5.0063199,2026-04-25,,eBird - Casual Observation,,0,,,1
S324014492,Cirl Bunting,Emberiza cirlus,32731,X,MA-13,,L63263331,oasis,31.0815029,-6.5730634,2026-04-19,,eBird - Casual Observation,,0,,,1
S339979469,Yellowhammer,Emberiza citrinella,32733,X,BE-WAL,Liège,L66417097,Vincent reconnaît le son,50.4803238,5.1777511,2026-05-16,,eBird - Casual Observation,,0,,,1
S322324038,House Bunting,Emberiza sahari,32788,X,MA-11,,L62922666,Pablo et Gilles et pas Merlin,31.6248093,-7.9885898,2026-04-16,,eBird - Casual Observation,,0,,,1
S269131343,Reed Bunting,Emberiza schoeniclus,32806,X,FR-HDF,Pas-de-Calais,L51946028,bruit nickel H aussi 1 fois,50.8061218,1.6065965,2025-08-24,,eBird - Casual Observation,,0,,,1
